codigo_ine,meta_ods,promedio_indice,n_indicadores,periodo_max,ods_objetivo
43048,2.4,19.43181818,1,2024,2
43048,3.6,100.0,1,2023,3
43048,4.1,23.44366318,1,2023,4
43048,4.3,73.516867,1,2023,4
43048,4.4,4.4032066513500006,2,2023,4
43048,4.5,62.36842105,1,2023,4
43048,4.a,100.0,1,2024,4
43048,5.1,100.0,1,2025,5
43048,5.5,76.2,1,2023,5
43048,5.c,88.26129914500001,2,2025,5
43048,6.4,100.0,1,2024,6
43048,7.1,75.54079913,1,2023,7
43048,7.3,94.40869565,1,2024,7
43048,8.2,27.0,1,2025,8
43048,8.3,85.77002017,3,2025,8
43048,8.5,87.33391419666667,3,2025,8
43048,8.9,29.25279519,1,2024,8
43048,9.2,41.87724215,1,2025,9
43048,9.5,0.0,1,2025,9
43048,9.c,100.0,1,2024,9
43049,1.1,61.04452055,1,2023,1
43049,1.2,24.459212925,2,2023,1
43049,1.5,82.11283373,1,2024,1
43049,10.1,44.950023243333334,3,2023,10
43049,10.2,65.92655931,3,2025,10
43049,10.4,45.512820515,2,2023,10
43049,11.1,93.64540886,1,2025,11
43049,11.2,52.024455674,2,2023,11
43049,11.3,95.333608665,2,2024,11
43049,11.4,15.33523535,1,2025,11
43049,11.7,89.57760018,1,2024,11
43049,12.5,60.659890309999994,2,2024,12
43049,12.b,29.11764706,1,2025,12
43049,13.2,0.0,1,2022,13
43049,15.1,81.377483915,2,2024,15
43049,15.2,96.2905534,1,2024,15
43049,16.6,46.12056096,1,2023,16
43049,16.7,100.0,1,2023,16
43049,17.1,47.95639578,2,2025,17
43049,17.17,0.0,1,2024,17
43049,2.3,68.39410243750001,4,2025,2
43049,2.4,78.731060605,2,2024,2
43049,3.6,100.0,1,2023,3
43049,4.1,45.12090551,1,2023,4
43049,4.3,94.4552152,1,2023,4
43049,4.4,17.71941463045,2,2023,4
43049,4.5,67.63157895,1,2023,4
43049,4.a,100.0,1,2024,4
43049,5.1,100.0,1,2025,5
43049,5.5,76.2,1,2023,5
43049,5.c,98.36206896499999,2,2025,5
43049,6.4,100.0,1,2024,6
43049,7.1,74.64612031,1,2023,7
43049,7.3,85.44130435,1,2024,7
43049,8.2,80.54,1,2025,8
43049,8.3,94.00401726333332,3,2025,8
43049,8.5,90.55971042333334,3,2025,8
43049,8.9,100.0,1,2024,8
43049,9.2,74.90246637,1,2025,9
43049,9.5,0.0,1,2025,9
43049,9.c,100.0,1,2024,9
43050,1.1,62.75684932,1,2023,1
43050,1.2,37.444334676666664,3,2023,1
43050,1.3,100.0,1,2024,1
43050,1.4,21.72871846,1,2024,1
43050,10.1,40.91701534333333,3,2023,10
43050,10.2,48.96521356333333,3,2025,10
43050,10.4,40.135327634999996,2,2023,10
43050,11.1,64.16069244,1,2025,11
43050,11.2,62.402280485,2,2023,11
43050,11.3,87.216418695,2,2024,11
43050,11.4,0.2840188107,1,2025,11
43050,11.7,64.82207523,1,2024,11
43050,12.5,0.0,2,2024,12
43050,12.b,66.76470588,1,2025,12
43050,13.2,70.40633852,1,2022,13
43050,14.1,50.032764294,2,2025,14
43050,15.1,37.550241870711595,2,2024,15
43050,15.2,28.12732194,1,2024,15
43050,16.6,79.17371635,1,2024,16
43050,16.7,100.0,1,2023,16
43050,17.1,50.0,2,2025,17
43050,17.17,0.0,1,2024,17
43050,17.2,0.4131046119,1,2023,17
43050,2.2,60.59375,1,2024,2
43050,2.3,46.7581571579,4,2025,2
43050,2.4,0.40274193245,2,2024,2
43050,3.4,29.622042387,2,2024,3
43050,3.6,100.0,1,2023,3
43050,3.8,61.433268229999996,2,2024,3
43050,3.b,0.0,1,2024,3
43050,4.1,47.71051278,1,2023,4
43050,4.3,98.48778596,1,2023,4
43050,4.4,12.7088886068,2,2023,4
43050,4.5,100.0,1,2023,4
43050,4.a,86.74698795,1,2024,4
43050,5.1,100.0,1,2025,5
43050,5.5,100.0,1,2023,5
43050,5.c,67.951270395,2,2025,5
43050,6.4,70.80349224,1,2024,6
43050,7.1,76.51404747,1,2023,7
43050,7.3,61.35086957,1,2024,7
43050,8.2,100.0,1,2025,8
43050,8.3,81.58125546999999,3,2025,8
43050,8.5,76.44973595333333,3,2025,8
43050,8.9,100.0,1,2024,8
43050,9.2,44.0543722,1,2025,9
43050,9.5,20.17510566,1,2025,9
43050,9.c,100.0,1,2024,9
43051,1.1,52.05479452,1,2023,1
43051,1.2,35.09142043333333,3,2023,1
43051,1.3,94.13743021,1,2024,1
43051,1.4,35.47957096,1,2024,1
43051,10.1,41.74802417666667,3,2023,10
43051,10.2,52.44978573,3,2025,10
43051,10.4,23.93162393,2,2023,10
43051,11.1,41.78059078,2,2025,11
43051,11.2,72.059019315,2,2023,11
43051,11.3,65.85875007,2,2024,11
43051,11.4,0.0,1,2025,11
43051,11.7,57.954917,1,2024,11
43051,12.5,47.03511555,2,2024,12
43051,12.b,82.94117647,1,2025,12
43051,13.2,42.2758852,1,2022,13
43051,14.1,66.66666666666667,3,2025,14
43051,15.1,27.57481297,2,2024,15
43051,15.2,0.0,1,2024,15
43051,16.6,82.75616376,1,2024,16
43051,16.7,100.0,1,2023,16
43051,17.1,87.570083555,2,2025,17
43051,17.17,0.0,1,2024,17
43051,2.3,0.52505857905,4,2025,2
43051,2.4,10.208333335,2,2024,2
43051,3.2,100.0,1,2024,3
43051,3.3,100.0,3,2024,3
43051,3.4,59.372219939999994,5,2024,3
43051,3.5,100.0,1,2024,3
43051,3.6,100.0,1,2023,3
43051,3.7,65.36731634,1,2024,3
43051,4.1,46.83587721,1,2023,4
43051,4.3,93.87359442,1,2023,4
43051,4.4,13.328206723000001,2,2023,4
43051,4.5,100.0,1,2023,4
43051,4.a,86.43614458,1,2024,4
43051,5.1,100.0,1,2025,5
43051,5.5,100.0,1,2023,5
43051,5.c,58.45268922,2,2025,5
43051,6.1,8.711433757,1,2025,6
43051,6.4,94.78674988,1,2024,6
43051,7.1,76.38732243,1,2023,7
43051,7.3,78.99130435,1,2024,7
43051,8.2,55.16222314,2,2025,8
43051,8.3,50.93321254333333,3,2025,8
43051,8.5,78.68690442333333,3,2025,8
43051,8.9,100.0,1,2024,8
43051,9.2,12.37107623,1,2025,9
43051,9.5,41.97326348,1,2025,9
43051,9.c,100.0,1,2024,9
43052,1.1,44.77739726,1,2023,1
43052,1.2,16.379984365,2,2023,1
43052,1.3,82.9236662,1,2024,1
43052,1.4,50.65332631,1,2024,1
43052,1.5,34.41895627,1,2024,1
43052,10.1,38.406555090000005,3,2023,10
43052,10.2,34.184646998333335,3,2025,10
43052,10.4,15.384615385,2,2023,10
43052,11.1,80.93824889,1,2025,11
43052,11.2,55.8369899,2,2023,11
43052,11.3,95.342380995,2,2024,11
43052,11.4,31.98954902,1,2025,11
43052,11.7,31.98505252,1,2024,11
43052,12.5,30.84184572,2,2024,12
43052,12.b,87.64705882,1,2025,12
43052,13.2,0.0,1,2022,13
43052,15.1,26.638736322499998,2,2024,15
43052,15.2,91.70818309,1,2024,15
43052,16.6,0.0,1,2024,16
43052,16.7,100.0,1,2023,16
43052,17.1,66.79920082,2,2025,17
43052,17.17,0.0,1,2024,17
43052,2.3,88.2263779525,4,2025,2
43052,2.4,40.179727889999995,2,2024,2
43052,3.6,100.0,1,2023,3
43052,4.1,46.44143372,1,2023,4
43052,4.3,97.7510663,1,2023,4
43052,4.4,13.27925939505,2,2023,4
43052,4.5,100.0,1,2023,4
43052,4.a,100.0,1,2024,4
43052,5.1,100.0,1,2025,5
43052,5.5,81.46666667,1,2023,5
43052,5.c,55.194810725,2,2025,5
43052,6.4,100.0,1,2024,6
43052,7.1,71.81635007,1,2023,7
43052,7.3,84.81826087,1,2024,7
43052,8.2,87.16,1,2025,8
43052,8.3,66.82250749666667,3,2025,8
43052,8.5,76.47599057000001,3,2025,8
43052,8.9,35.62332058,1,2024,8
43052,9.2,9.197869955,1,2025,9
43052,9.5,72.85337813,1,2025,9
43052,9.c,85.53107692,1,2024,9
43053,1.2,0.0,1,2023,1
43053,1.5,100.0,1,2024,1
43053,10.1,44.11901441333333,3,2023,10
43053,10.2,0.0,1,2025,10
43053,11.1,96.30069668,1,2021,11
43053,11.2,53.0336559095,2,2023,11
43053,11.3,95.095390925,2,2024,11
43053,11.4,46.18470559,1,2025,11
43053,11.7,33.38219104,1,2024,11
43053,12.5,98.96454144,2,2024,12
43053,12.b,77.41176471,1,2025,12
43053,13.2,69.61387139,1,2022,13
43053,15.1,50.0,2,2024,15
43053,15.2,86.45415945,1,2024,15
43053,16.6,4.061750735,1,2024,16
43053,16.7,100.0,1,2023,16
43053,17.1,83.84976936000001,2,2025,17
43053,17.17,0.0,1,2024,17
43053,2.3,72.60428453,4,2025,2
43053,2.4,81.761363635,2,2024,2
43053,3.6,100.0,1,2023,3
43053,4.a,100.0,1,2024,4
43053,5.1,100.0,1,2025,5
43053,5.5,0.0,1,2023,5
43053,5.c,91.18534482999999,2,2025,5
43053,6.4,100.0,1,2024,6
43053,7.1,73.10387652,1,2023,7
43053,7.3,94.16391304,1,2024,7
43053,8.2,100.0,1,2025,8
43053,8.3,96.40506438,2,2025,8
43053,8.5,63.65134203333334,3,2025,8
43053,8.9,100.0,1,2024,8
43053,9.2,10.93834081,1,2025,9
43053,9.5,100.0,1,2025,9
43053,9.c,96.438,1,2024,9
43054,1.1,75.17123288,1,2023,1
43054,1.2,60.93097930000001,3,2023,1
43054,1.3,100.0,1,2024,1
43054,1.4,24.52569905,1,2024,1
43054,1.5,31.49174009,1,2024,1
43054,10.1,51.214551373333336,3,2023,10
43054,10.2,53.235142119,2,2025,10
43054,10.4,82.94159544,2,2023,10
43054,11.1,87.19829722,1,2025,11
43054,11.2,58.246759185,2,2023,11
43054,11.3,95.33364442,2,2024,11
43054,11.4,19.37958808,1,2025,11
43054,11.7,27.73381659,1,2024,11
43054,12.5,97.647058825,2,2024,12
43054,12.b,95.52941176,1,2025,12
43054,13.2,0.0,1,2022,13
43054,15.1,26.38142825,2,2024,15
43054,15.2,86.11015865,1,2024,15
43054,16.6,0.0,1,2024,16
43054,16.7,100.0,1,2023,16
43054,17.1,44.430440385,2,2025,17
43054,17.17,0.0,1,2024,17
43054,2.3,50.392132339999996,4,2025,2
43054,2.4,16.89393939,1,2024,2
43054,3.6,100.0,1,2023,3
43054,4.a,73.14939759,1,2024,4
43054,5.1,100.0,1,2025,5
43054,5.5,54.53333333,1,2023,5
43054,5.c,95.32042415000001,2,2025,5
43054,6.4,100.0,1,2024,6
43054,7.1,79.5820608,1,2023,7
43054,7.3,97.11304348,1,2024,7
43054,8.2,54.56,1,2025,8
43054,8.3,95.27911222,3,2025,8
43054,8.5,60.07672342666667,3,2025,8
43054,8.9,53.60169492,1,2024,8
43054,9.2,100.0,1,2025,9
43054,9.5,77.88845041,1,2025,9
43054,9.c,100.0,1,2024,9
43055,1.1,65.75342466,1,2023,1
43055,1.2,54.03390447333334,3,2023,1
43055,1.3,100.0,1,2024,1
43055,1.4,46.36756774,1,2024,1
43055,1.5,85.17472002,1,2024,1
43055,10.1,42.166434216666666,3,2023,10
43055,10.2,52.64361414266667,3,2025,10
43055,10.4,67.73504273500001,2,2023,10
43055,11.1,93.84207812,1,2025,11
43055,11.2,55.06557374,2,2023,11
43055,11.3,94.859730555,2,2024,11
43055,11.4,8.326901332,1,2025,11
43055,11.7,64.7395214,1,2024,11
43055,12.5,100.0,2,2024,12
43055,12.b,91.05882353,1,2025,12
43055,13.2,32.05224674,1,2022,13
43055,15.1,65.302882395,2,2024,15
43055,15.2,81.03691877,1,2024,15
43055,16.6,3.020583578,1,2024,16
43055,16.7,100.0,1,2023,16
43055,17.1,10.6581624905,2,2025,17
43055,17.17,0.0,1,2024,17
43055,2.3,75.989306739,4,2025,2
43055,2.4,100.0,2,2024,2
43055,3.6,100.0,1,2023,3
43055,4.1,41.5880638,1,2023,4
43055,4.3,74.52500969,1,2023,4
43055,4.4,15.84457841225,2,2023,4
43055,4.5,94.21052632,1,2023,4
43055,4.a,100.0,1,2024,4
43055,5.1,100.0,1,2025,5
43055,5.5,54.53333333,1,2023,5
43055,5.c,79.70484791,2,2025,5
43055,6.1,34.54325469,1,2025,6
43055,6.4,100.0,1,2024,6
43055,7.1,82.43210706,1,2023,7
43055,7.3,96.52130435,1,2024,7
43055,8.2,87.15879119,2,2025,8
43055,8.3,82.26646323,3,2025,8
43055,8.5,62.73627312,3,2025,8
43055,8.9,34.90908242,1,2024,8
43055,9.2,100.0,1,2025,9
43055,9.5,44.61931991,1,2025,9
43055,9.c,100.0,1,2024,9
43056,1.1,74.31506849,1,2023,1
43056,1.2,44.774563459999996,2,2023,1
43056,10.1,48.70990237,3,2023,10
43056,10.2,50.0,2,2025,10
43056,10.4,72.97008547,2,2023,10
43056,11.2,54.351586954,2,2023,11
43056,11.3,95.333644425,2,2024,11
43056,11.4,76.72887551,1,2025,11
43056,11.7,16.92482398,1,2024,11
43056,12.5,50.0,2,2024,12
43056,12.b,91.70588235,1,2025,12
43056,13.2,13.30667972,1,2022,13
43056,15.1,41.28104384,2,2024,15
43056,15.2,97.56509561,1,2024,15
43056,16.6,0.0,1,2024,16
43056,16.7,100.0,1,2023,16
43056,17.1,83.626892895,2,2025,17
43056,17.17,0.0,1,2024,17
43056,2.3,46.093481535500004,4,2025,2
43056,2.4,58.88257576,2,2024,2
43056,3.6,100.0,1,2023,3
43056,4.a,100.0,1,2024,4
43056,5.1,100.0,1,2025,5
43056,5.5,100.0,1,2023,5
43056,5.c,90.842170205,2,2025,5
43056,6.4,100.0,1,2024,6
43056,7.1,76.7256783,1,2023,7
43056,7.3,74.27521739,1,2024,7
43056,8.2,100.0,1,2025,8
43056,8.3,96.33515356999999,3,2025,8
43056,8.5,58.081546489999994,3,2025,8
43056,8.9,16.38516265,1,2024,8
43056,9.2,37.117713,1,2025,9
43056,9.5,0.0,1,2025,9
43056,9.c,100.0,1,2024,9
43057,1.5,100.0,1,2024,1
43057,10.1,0.0,1,2021,10
43057,10.2,62.00129199,1,2025,10
43057,11.2,54.136311165,2,2023,11
43057,11.3,95.33364263,2,2024,11
43057,11.4,100.0,1,2025,11
43057,11.7,54.43316008,1,2024,11
43057,12.5,22.874415815,2,2024,12
43057,12.b,79.41176471,1,2025,12
43057,13.2,0.0,1,2022,13
43057,15.1,100.0,2,2024,15
43057,15.2,100.0,1,2024,15
43057,16.6,0.0,1,2024,16
43057,16.7,100.0,1,2023,16
43057,17.1,50.0,2,2025,17
43057,17.17,0.0,1,2024,17
43057,2.3,48.4082718825,4,2025,2
43057,2.4,76.49621212,2,2024,2
43057,3.6,100.0,1,2023,3
43057,5.1,100.0,1,2025,5
43057,5.5,44.43333333,1,2023,5
43057,5.c,86.83189655000001,2,2025,5
43057,6.4,100.0,1,2024,6
43057,7.1,78.22230107,1,2021,7
43057,7.3,74.21608696,1,2024,7
43057,8.2,0.0,1,2025,8
43057,8.3,82.42298619,2,2025,8
43057,8.5,78.11583665333333,3,2025,8
43057,8.9,100.0,1,2024,8
43057,9.2,0.0,1,2025,9
43057,9.5,0.0,1,2025,9
43057,9.c,100.0,1,2024,9
43058,1.2,0.0,1,2023,1
43058,1.3,55.86850942,1,2024,1
43058,1.5,100.0,1,2024,1
43058,10.1,37.59879126,3,2023,10
43058,10.2,0.0,1,2025,10
43058,11.2,51.875915379,2,2023,11
43058,11.3,95.333644425,2,2024,11
43058,11.4,100.0,1,2025,11
43058,11.7,17.10827358,1,2024,11
43058,12.5,50.0,2,2024,12
43058,12.b,84.11764706,1,2025,12
43058,13.2,60.22452242,1,2022,13
43058,15.1,100.0,2,2024,15
43058,15.2,95.88548341,1,2024,15
43058,16.6,0.0,1,2024,16
43058,16.7,100.0,1,2023,16
43058,17.1,50.0,2,2025,17
43058,17.17,0.0,1,2024,17
43058,2.2,61.90625,1,2024,2
43058,2.3,48.1535601,4,2025,2
43058,2.4,59.145992575,2,2024,2
43058,3.4,28.886442955,2,2024,3
43058,3.6,100.0,1,2023,3
43058,3.8,86.87761975000001,2,2024,3
43058,3.b,36.17650569,1,2024,3
43058,5.1,100.0,1,2025,5
43058,5.5,0.0,1,2023,5
43058,5.c,90.25862069,2,2025,5
43058,6.4,97.98473063,1,2024,6
43058,7.1,66.25185335,1,2023,7
43058,7.3,85.24565217,1,2024,7
43058,8.2,19.76,1,2025,8
43058,8.3,80.63322430666666,3,2025,8
43058,8.5,78.70605041666666,3,2025,8
43058,8.9,73.19459752,1,2024,8
43058,9.2,49.92320628,1,2025,9
43058,9.5,0.0,1,2025,9
43058,9.c,66.75507692,1,2024,9
43059,1.2,100.0,1,2023,1
43059,10.1,41.46327289666667,3,2023,10
43059,10.2,27.64125754,1,2025,10
43059,11.2,55.171653165,2,2023,11
43059,11.3,95.333644425,2,2024,11
43059,11.4,95.9009953,1,2025,11
43059,11.7,43.39728045,1,2024,11
43059,12.5,50.0,2,2024,12
43059,12.b,70.47058824,1,2025,12
43059,13.2,0.0,1,2022,13
43059,15.1,55.210223209999995,2,2024,15
43059,15.2,99.78263046,1,2024,15
43059,16.6,0.0,1,2024,16
43059,16.7,100.0,1,2023,16
43059,17.1,14.95599572,2,2025,17
43059,17.17,0.0,1,2024,17
43059,2.3,48.97898194,4,2025,2
43059,2.4,82.31060606,2,2024,2
43059,3.6,100.0,1,2023,3
43059,4.a,100.0,1,2024,4
43059,5.1,100.0,1,2025,5
43059,5.5,28.56666667,1,2023,5
43059,5.c,80.212581245,2,2025,5
43059,6.4,100.0,1,2024,6
43059,7.1,86.88902688,1,2023,7
43059,7.3,94.39,1,2024,7
43059,8.2,76.54,1,2025,8
43059,8.3,70.18699912333334,3,2025,8
43059,8.5,79.36674222333333,3,2025,8
43059,8.9,29.18896783,1,2024,8
43059,9.2,100.0,1,2025,9
43059,9.5,0.0,1,2025,9
43059,9.c,71.69230769,1,2024,9
43060,1.1,67.03767123,1,2023,1
43060,1.2,73.24161356333333,3,2023,1
43060,1.3,78.58898963,1,2024,1
43060,1.4,67.71886044,1,2024,1
43060,10.1,38.546025103333335,3,2023,10
43060,10.2,43.12344048,3,2025,10
43060,10.4,65.42022792,2,2023,10
43060,11.1,100.0,1,2025,11
43060,11.2,54.206659228,2,2023,11
43060,11.3,95.333644425,2,2024,11
43060,11.4,23.90578265,1,2025,11
43060,11.7,87.85266094,1,2024,11
43060,12.5,100.0,2,2024,12
43060,12.b,97.64705882,1,2025,12
43060,13.2,4.559867393,1,2022,13
43060,15.1,31.6268897195,2,2024,15
43060,15.2,90.7747417,1,2024,15
43060,16.6,6.990499887,1,2024,16
43060,16.7,100.0,1,2023,16
43060,17.1,71.24658629,2,2025,17
43060,17.17,0.0,1,2024,17
43060,17.2,0.5047806524,1,2023,17
43060,2.3,47.4910344725,4,2025,2
43060,2.4,36.259551695,2,2024,2
43060,3.6,100.0,1,2023,3
43060,4.1,52.63248156,1,2023,4
43060,4.3,82.35750291,1,2023,4
43060,4.4,15.10593249215,2,2023,4
43060,4.5,98.15789474,1,2023,4
43060,4.a,100.0,1,2024,4
43060,5.1,100.0,1,2025,5
43060,5.5,100.0,1,2023,5
43060,5.c,60.35792251,2,2025,5
43060,6.4,25.97790764,1,2024,6
43060,7.1,82.20780373,1,2023,7
43060,7.3,70.45,1,2024,7
43060,8.2,100.0,1,2025,8
43060,8.3,65.22348242866667,3,2025,8
43060,8.5,77.86029498666666,3,2025,8
43060,8.9,13.61756425,1,2024,8
43060,9.2,25.30829596,1,2025,9
43060,9.5,77.21576063,1,2025,9
43060,9.c,91.97184615,1,2024,9
43061,1.3,0.0,1,2020,1
43061,1.5,100.0,1,2024,1
43061,10.1,0.0,1,2022,10
43061,10.2,0.0,1,2025,10
43061,11.2,54.040618453,2,2023,11
43061,11.3,95.53748704,2,2024,11
43061,11.4,100.0,1,2025,11
43061,11.7,100.0,1,2024,11
43061,12.5,50.0,2,2024,12
43061,12.b,20.64705882,1,2025,12
43061,13.2,26.18813253,1,2022,13
43061,15.1,24.52237322714,2,2024,15
43061,15.2,98.90866878,1,2024,15
43061,16.6,0.0,1,2024,16
43061,16.7,100.0,1,2023,16
43061,17.1,100.0,2,2025,17
43061,17.17,0.0,1,2024,17
43061,2.3,51.96764997525,4,2025,2
43061,2.4,57.765151515,2,2024,2
43061,3.6,100.0,1,2023,3
43061,5.1,33.33333333,1,2025,5
43061,5.5,100.0,1,2023,5
43061,5.c,80.781640415,2,2025,5
43061,6.4,100.0,1,2024,6
43061,7.1,72.03431714,1,2022,7
43061,7.3,41.26869565,1,2024,7
43061,8.2,31.36,1,2025,8
43061,8.3,61.35057471333334,3,2025,8
43061,8.5,83.85638641333334,3,2025,8
43061,8.9,100.0,1,2024,8
43061,9.2,0.0,1,2025,9
43061,9.5,0.0,1,2025,9
43061,9.c,89.16076923,1,2024,9
43062,1.2,0.0,1,2023,1
43062,1.3,92.22616799,1,2022,1
43062,1.5,100.0,1,2024,1
43062,10.1,45.64156206333333,3,2023,10
43062,10.2,0.680878553,1,2025,10
43062,11.2,56.926285395,2,2023,11
43062,11.3,95.333644425,2,2024,11
43062,11.4,98.78406333,1,2025,11
43062,11.7,33.16118943,1,2024,11
43062,12.5,56.581486085,2,2024,12
43062,12.b,100.0,1,2025,12
43062,13.2,72.1044572,1,2022,13
43062,15.1,40.57461713,2,2024,15
43062,15.2,78.61617564,1,2024,15
43062,16.6,0.0,1,2024,16
43062,16.7,100.0,1,2023,16
43062,17.1,43.3626457074,2,2025,17
43062,17.17,0.0,1,2024,17
43062,2.3,98.3740157475,4,2025,2
43062,2.4,56.793884625,2,2024,2
43062,3.6,100.0,1,2023,3
43062,4.a,100.0,1,2024,4
43062,5.1,100.0,1,2025,5
43062,5.5,28.56666667,1,2023,5
43062,5.c,69.89972184999999,2,2025,5
43062,6.4,100.0,1,2024,6
43062,7.1,74.73356059,1,2023,7
43062,7.3,100.0,1,2024,7
43062,8.2,36.92,1,2025,8
43062,8.3,40.146978317333335,3,2025,8
43062,8.5,48.15265158,3,2025,8
43062,8.9,10.20991756,1,2024,8
43062,9.2,0.0,1,2025,9
43062,9.5,0.0,1,2025,9
43062,9.c,26.62723077,1,2024,9
43063,1.1,62.32876712,1,2023,1
43063,1.2,10.90695856,2,2023,1
43063,1.3,100.0,1,2024,1
43063,1.4,59.61544423,1,2024,1
43063,10.1,44.67689447,3,2023,10
43063,10.2,53.5781653745,2,2025,10
43063,10.4,2.314814815,2,2023,10
43063,11.1,100.0,1,2023,11
43063,11.2,56.07732882,2,2023,11
43063,11.3,95.33364446,2,2024,11
43063,11.4,24.41696137,1,2025,11
43063,11.7,20.00219844,1,2024,11
43063,12.5,45.114228115,2,2024,12
43063,12.b,79.64705882,1,2025,12
43063,15.1,3.5081813005000004,2,2024,15
43063,15.2,100.0,1,2024,15
43063,16.6,0.0,1,2024,16
43063,16.7,100.0,1,2023,16
43063,17.1,85.33437697,2,2025,17
43063,17.17,0.0,1,2024,17
43063,2.2,46.46875,1,2024,2
43063,2.3,78.35048805,4,2025,2
43063,2.4,26.381016873500002,2,2024,2
43063,3.4,33.982591625,2,2024,3
43063,3.6,100.0,1,2023,3
43063,3.8,82.22081886500001,2,2024,3
43063,3.b,44.97169454,1,2024,3
43063,4.a,100.0,1,2024,4
43063,5.1,100.0,1,2025,5
43063,5.5,100.0,1,2023,5
43063,5.c,83.77869505,2,2025,5
43063,6.4,91.60020345,1,2024,6
43063,7.1,65.61442638,1,2023,7
43063,7.3,88.52130435,1,2024,7
43063,8.2,9.38,1,2025,8
43063,8.3,48.66734407333333,3,2025,8
43063,8.5,80.78457568333333,3,2025,8
43063,8.9,45.14811293,1,2024,8
43063,9.2,100.0,1,2025,9
43063,9.5,0.0,1,2025,9
43063,9.c,75.16338462,1,2024,9
43064,1.1,68.32191781,1,2023,1
43064,1.2,41.17704366333333,3,2023,1
43064,1.3,91.53591067,1,2024,1
43064,1.4,35.10447021,1,2024,1
43064,1.5,12.52473427,1,2024,1
43064,10.1,47.59414225999999,3,2023,10
43064,10.2,56.62549727266667,3,2025,10
43064,10.4,46.01139601,2,2023,10
43064,11.1,100.0,1,2025,11
43064,11.2,55.222772645,2,2023,11
43064,11.3,95.333644425,2,2024,11
43064,11.4,18.29825142,1,2025,11
43064,11.7,22.53752264,1,2024,11
43064,12.5,83.20756335,2,2024,12
43064,12.b,88.94117647,1,2025,12
43064,13.2,65.56469126,1,2022,13
43064,15.1,42.115664015,2,2024,15
43064,15.2,98.28027552,1,2024,15
43064,16.6,42.06016738,1,2020,16
43064,16.7,100.0,1,2023,16
43064,17.1,61.02118722,2,2025,17
43064,17.17,0.0,1,2024,17
43064,2.3,43.733725844999995,4,2025,2
43064,2.4,70.549242425,2,2024,2
43064,3.6,100.0,1,2023,3
43064,4.1,32.31006688,1,2023,4
43064,4.3,82.20240403,1,2023,4
43064,4.4,6.22723846455,2,2023,4
43064,4.5,95.52631579,1,2023,4
43064,4.a,100.0,1,2024,4
43064,5.1,100.0,1,2025,5
43064,5.5,84.83333333,1,2023,5
43064,5.c,80.92180973500001,2,2025,5
43064,6.1,52.99455535,1,2025,6
43064,6.4,100.0,1,2024,6
43064,7.1,79.55544854,1,2023,7
43064,7.3,96.0473913,1,2024,7
43064,8.2,73.455125995,2,2025,8
43064,8.3,57.121795066666664,3,2025,8
43064,8.5,73.77887363333333,3,2025,8
43064,8.9,19.34139548,1,2024,8
43064,9.2,100.0,1,2025,9
43064,9.5,81.87300906,1,2025,9
43064,9.c,100.0,1,2024,9
43065,1.1,46.48972603,1,2023,1
43065,1.2,16.379984365,2,2023,1
43065,1.3,47.37772321,1,2024,1
43065,1.5,74.38293407,1,2024,1
43065,10.1,39.103905160000004,3,2023,10
43065,10.2,33.333333333333336,3,2025,10
43065,10.4,36.43162393,2,2023,10
43065,11.1,90.74289412,1,2024,11
43065,11.2,53.2076559515,2,2023,11
43065,11.3,95.333644425,2,2024,11
43065,11.4,13.30639631,1,2025,11
43065,11.7,100.0,1,2024,11
43065,12.5,99.0502937,2,2024,12
43065,12.b,94.23529412,1,2025,12
43065,13.2,78.4575783,1,2022,13
43065,15.1,74.172989575,2,2024,15
43065,15.2,92.29962246,1,2024,15
43065,16.6,0.0,1,2023,16
43065,16.7,100.0,1,2023,16
43065,17.1,48.178055494999995,2,2025,17
43065,17.17,0.0,1,2024,17
43065,2.3,71.85760113250001,4,2025,2
43065,2.4,64.071969695,2,2024,2
43065,3.6,100.0,1,2023,3
43065,4.1,49.73417939,1,2023,4
43065,4.3,87.04924389,1,2023,4
43065,4.4,13.90226275995,2,2023,4
43065,4.5,100.0,1,2023,4
43065,4.a,100.0,1,2024,4
43065,5.1,100.0,1,2025,5
43065,5.5,76.2,1,2023,5
43065,5.c,49.74811759,2,2025,5
43065,6.4,100.0,1,2024,6
43065,7.1,73.45997389,1,2023,7
43065,7.3,83.22347826,1,2024,7
43065,8.2,69.66,1,2025,8
43065,8.3,65.00462071366667,3,2025,8
43065,8.5,76.19177515,3,2025,8
43065,8.9,10.89568329,1,2024,8
43065,9.2,0.0,1,2025,9
43065,9.5,0.0,1,2025,9
43065,9.c,99.61538462,1,2024,9
43066,1.2,100.0,1,2023,1
43066,1.5,100.0,1,2024,1
43066,10.1,46.19944211999999,3,2023,10
43066,10.2,45.58397933,1,2025,10
43066,11.1,89.18925751,1,2024,11
43066,11.2,50.0,2,2023,11
43066,11.3,92.723496205,2,2024,11
43066,11.7,100.0,1,2024,11
43066,12.5,68.75830725,2,2024,12
43066,12.b,100.0,1,2025,12
43066,13.2,56.76657944,1,2022,13
43066,15.1,11.864089775,2,2024,15
43066,15.2,66.61106376,1,2024,15
43066,16.6,0.0,1,2023,16
43066,16.7,100.0,1,2023,16
43066,17.1,50.0,2,2025,17
43066,17.17,0.0,1,2024,17
